ra,dec,z
138.411722267,52.141893463,0.0588298
138.498042179,52.233646649,0.0471589
138.480883661,52.290902641,0.0286741
138.571155211,52.320480591,0.0650026
139.26409941,52.626140426,0.0253364
141.820517039,53.820045946,0.0416189
142.341845369,54.00831488,0.0418426
142.490916158,54.021988936,0.0592388
142.449370194,54.099245611,0.0667766
147.274795138,55.900632335,0.061363
135.73559176,51.270168825,0.0489629
136.010319059,51.470493783,0.0409258
136.128493523,51.411410899,0.0575894
137.036383436,51.857986414,0.064192
137.201541349,52.219918066,0.0573239
139.388221154,53.251444656,0.0585612
139.354309564,53.278822656,0.0580607
140.997316039,53.876536541,0.0612768
134.487845461,51.045424672,0.049131
135.471134531,51.810993594,0.0562986
135.639513398,51.789487516,0.0587718
135.867649457,51.983546347,0.02864
135.829487682,51.867679974,0.0615901
136.050134934,52.067039208,0.0599421
136.187236914,52.129951398,0.0604294
136.326239768,52.196256043,0.0624944
136.662783294,52.300762787,0.0568924
136.69587171,52.30202949,0.0575707
137.015359581,52.474732356,0.0576986
137.099993537,52.525321902,0.0567317
137.257409363,52.684288601,0.0629847
137.432813809,52.821453308,0.0572694
138.740693693,53.386452485,0.0289133
141.035624517,54.417044922,0.0663136
141.473460121,54.657499027,0.0487669
141.708564458,54.78766948,0.0658948
142.153628971,55.003157606,0.0580162
142.318398236,55.055728071,0.0578251
143.958842242,55.643660545,0.0340053
129.355398881,48.333238235,0.0525767
129.540359125,48.372681414,0.0518636
129.956868627,48.783824016,0.0391975
133.833228938,51.369742145,0.0454363
134.979969858,52.091456387,0.0648989
135.099227329,52.064269445,0.0316472
135.433176914,52.279340545,0.0658699
135.856707683,52.520006022,0.0623363
136.014139458,52.580133078,0.06257
136.142173976,52.540841149,0.0662679
137.153493136,53.260700798,0.0386589
137.449281499,53.370057171,0.0612985
137.567027882,53.299702131,0.0577078
141.195107761,55.007061865,0.0567957
141.21980616,55.050138154,0.0502275
143.092276231,55.919311122,0.0491931
144.252231265,56.290459724,0.0626178
145.20679205,56.661619989,0.0429168
145.552441806,56.873675218,0.0430542
146.110390889,57.13441918,0.0589623
146.397963883,57.240164604,0.0431195
146.556119628,57.366620416,0.0452657
133.911424215,51.889674941,0.0476854
134.241690904,52.066003511,0.0125876
134.403006272,52.167275541,0.0578084
134.544988148,52.182843799,0.0313406
134.448540119,52.329766693,0.0642994
134.751320043,52.570376684,0.0287136
137.260328614,53.894619813,0.0294603
138.329926165,54.341796879,0.0450449
138.876792576,54.524993501,0.0454419
139.85856208,55.050631126,0.0655577
140.903531494,55.619641574,0.0554098
141.157217386,55.586792057,0.0364227
141.273093557,55.767247326,0.0464601
141.262703024,55.799470994,0.051484
141.921325992,55.917442815,0.0461808
141.840479905,55.97823642,0.049023
145.445327513,57.441821425,0.0587279
147.128554326,57.970816479,0.0279488
157.997547705,58.439910979,0.0499121
158.217691116,58.500032373,0.0445087
160.49414613,58.990940519,0.0454235
161.481156638,59.154512706,0.0443921
162.386203282,59.421340876,0.0657551
163.780396649,59.654381541,0.0451426
167.317179988,60.103867103,0.047462
169.596643894,60.527716824,0.0503925
170.595125414,60.601918461,0.0602279
171.651103683,60.655967925,0.0438523
172.634191166,60.783529544,0.0327033
174.162006636,60.965241933,0.0429954
174.511126709,60.845580432,0.0627585
175.913652482,61.106210784,0.0627674
167.067483914,60.531769745,0.0484371
168.873911922,60.748642128,0.0458567
169.663299503,60.901726023,0.0500746
170.257391536,61.023093231,0.0598354
170.400330204,60.892305977,0.0516159
170.515876582,60.947195109,0.0600428
170.539089128,61.071865888,0.0320534
172.309992728,61.270752799,0.0610391
172.899633866,61.146184584,0.0619877
175.008020412,61.302430633,0.0634083
175.014561617,61.430363288,0.0428993
176.039951133,61.5065242,0.0622396
176.791545421,61.500497836,0.06675
177.271406777,61.575872545,0.062791
179.156568748,61.622992997,0.064709
179.373851923,61.616056262,0.0641354
161.548572187,60.148214549,0.0516229
162.422017617,60.293379642,0.0444752
162.960903119,60.306862634,0.0444756
163.730462786,60.466314247,0.0511223
164.500438626,60.557723359,0.0558164
167.399402257,61.078695876,0.0556101
167.47397979,61.014206076,0.0616269
157.035680422,59.665779493,0.0507054
158.229923301,59.806597545,0.0651387
159.145677016,60.164805986,0.0595688
160.553825547,60.437091434,0.0441473
160.710359227,60.329310118,0.0284543
161.069751852,60.51237664,0.0440588
162.503069989,60.691831405,0.0560979
162.69162916,60.683852475,0.0562613
162.719553208,60.724228147,0.05248
163.250950989,60.736484942,0.0558742
163.517823179,60.916344151,0.0443126
166.480406559,61.41638453,0.065675
161.550840749,60.91303999,0.0446955
162.199427597,61.183900118,0.0465838
164.917921202,61.479919593,0.0571791
166.63604716,61.904291943,0.0527584
159.676840542,61.130767545,0.0627559
160.21879882,61.090832657,0.0653216
160.537235959,61.254635668,0.0585557
161.676433351,61.356233926,0.0577412
162.315214986,61.62501199,0.0572593
162.454285269,61.693290425,0.0436214
163.946494391,61.887793254,0.0540843
165.686572231,62.117993281,0.047975
3.479754398,14.077495005,0.0427591
3.989605315,14.076220975,0.0183278
5.731400122,14.07203751,0.0638845
5.914802337,14.109614465,0.0648991
6.737718292,14.062220168,0.0540804
8.945538915,13.983727465,0.0367219
10.184088528,13.943267871,0.0636157
12.277293786,13.859768363,0.0595354
12.891883752,13.914629971,0.0392201
13.888725629,13.819833987,0.0572644
13.901455944,13.790160477,0.048211
15.065821681,13.763647776,0.0403165
15.10543921,13.774088684,0.056091
15.799743254,13.810815683,0.0545243
16.407180037,13.783928914,0.061088
17.001913598,13.708320395,0.0601673
17.103339481,13.821237371,0.0624473
17.37360033,13.812184581,0.0566044
17.331069002,13.728397415,0.0502004
17.45960329,13.729433084,0.0496037
17.530080887,13.630926154,0.0556888
18.017802218,13.645437109,0.059831
18.672829735,13.66640876,0.0573837
18.924390115,13.621003834,0.0614183
18.974902263,13.575977385,0.0654965
19.459434827,13.507312193,0.0326345
19.597684306,13.624578616,0.037999
19.867473446,13.517884588,0.0610082
19.994067629,13.604225017,0.0611954
20.739696741,13.565261939,0.0519151
20.876573194,13.485065105,0.0518765
22.525723768,13.283905242,0.0379427
23.651937851,13.331639531,0.0463437
24.844114071,13.276642233,0.0445658
25.36584069,13.07680956,0.0624327
26.005882999,13.074146905,0.0268224
26.109227786,13.159867199,0.0449807
26.746507144,13.125129659,0.0183635
27.648045996,12.970193079,0.0646181
30.400191127,12.594232573,0.0639637
30.57042628,12.614566442,0.0634238
30.701429068,12.594801924,0.0470871
30.757267375,12.704886883,0.0457681
30.791639101,12.686799244,0.0631708
31.088300261,12.576932824,0.0632637
31.658506131,12.425216547,0.0652002
32.051418268,12.456043783,0.0602179
32.104407617,12.474584136,0.0610287
32.231026794,12.531569642,0.0613674
32.165843414,12.528456822,0.0611086
32.236814057,12.54637299,0.0626561
32.28881547,12.43004122,0.0628541
32.747103673,12.362384373,0.0446938
33.598547564,12.337619137,0.0407117
3.682868005,14.522215048,0.0341692
3.700096938,14.453230816,0.0427992
6.128460422,14.402563855,0.0419997
7.53722096,14.520544402,0.0572861
7.849815957,14.516389501,0.0383334
8.777028421,14.354835569,0.0379857
9.509271327,14.462313425,0.0580258
9.840256741,14.469875199,0.0380568
10.703024194,14.4280194,0.0387852
12.093484279,14.340124505,0.043955
14.008316353,14.230337767,0.0397668
14.352901223,14.323834002,0.0485193
15.168951666,14.175928304,0.0406871
15.724343814,14.194540799,0.0396802
16.414339052,14.293624584,0.0647846
16.937392063,14.246576606,0.0595826
17.174844813,14.094504623,0.0568372
17.437094751,14.087879548,0.0549393
17.738285458,14.065806394,0.0564214
17.865748146,14.100864004,0.0569513
18.1480676,14.012472405,0.0526805
18.278354725,14.108061237,0.0586499
18.462557552,14.133287253,0.0580593
18.442855199,14.097970282,0.0615475
18.593198373,14.044807785,0.042764
18.585513183,14.148041513,0.0581757
19.888761088,13.90467489,0.0562252
20.097296543,14.041539252,0.0571322
20.492028517,13.993098468,0.0530628
20.852575021,14.002843711,0.057495
21.0470323,13.820203106,0.0558216
22.5936764,13.900908396,0.0537801
22.744831251,13.804532178,0.0459293
23.438883608,13.767190238,0.0441105
23.678802762,13.648577173,0.0613689
24.364662449,13.613278161,0.0639646
24.869685759,13.552737321,0.0540332
25.177813481,13.551295264,0.0446985
25.429941233,13.675795232,0.0453256
26.098837909,13.474546564,0.0516493
28.041244024,13.239469288,0.062209
28.307227193,13.326850706,0.0636672
28.840441036,13.245316497,0.0502912
29.126811458,13.172599463,0.0453299
29.063461746,13.165837994,0.0255351
29.146118252,13.286210083,0.0432349
29.566397058,13.131988359,0.0438666
29.852865232,13.104547845,0.0330367
29.96167615,13.052927137,0.0443558
31.191970589,13.053439058,0.0534842
32.057434936,12.957271295,0.0603106
32.271841084,12.841684422,0.048632
32.921472258,12.73417751,0.0492324
4.042832368,14.925118599,0.0420483
5.685914152,14.949750665,0.0251877
6.266697667,14.970927205,0.0367155
8.058583517,14.933637671,0.0626194
8.200711075,14.793943011,0.0418488
10.960407168,14.800144175,0.0669785
11.218724215,14.845629022,0.055433
14.290278919,14.651812289,0.0494243
14.708883933,14.77682021,0.0611527
14.923158303,14.697389829,0.0567712
14.953030493,14.723477687,0.0407652
16.161703564,14.696193835,0.0577852
16.282486904,14.632120761,0.0407084
17.489446757,14.621109372,0.0440911
17.827490687,14.636229288,0.0596689
18.388281705,14.44945891,0.05936
18.426398083,14.52961561,0.0579402
18.549369758,14.575098997,0.0657735
18.647548661,14.583302762,0.066806
18.850133781,14.460822811,0.0558788
18.945361433,14.535124166,0.0450802
18.914584614,14.557211325,0.0609959
18.914123136,14.380981114,0.0598019
19.319502444,14.428275882,0.060049
19.452638982,14.351886158,0.0526868
20.104751706,14.450644333,0.0584433
20.165559236,14.473392225,0.0533659
20.239941749,14.385138829,0.0526377
20.401037444,14.452868741,0.0523324
21.009681778,14.418527967,0.052706
21.641688558,14.200759976,0.0549665
21.665851864,14.200834836,0.0558486
21.82772021,14.203747017,0.0560614
22.562583902,14.301690017,0.0594947
22.886197301,14.302722163,0.0436292
24.063738941,14.179760967,0.0634012
25.858177832,13.854656237,0.0449996
26.439440527,13.917188727,0.0562842
26.722565712,13.792538576,0.061826
26.741838604,13.813996872,0.0629975
27.111617192,13.91859797,0.0641201
27.201281106,13.887822736,0.0669559
27.192394942,13.726488249,0.0633541
27.338745712,13.814376122,0.0558228
27.740626921,13.713668376,0.0498271
5.795699479,15.388983049,0.0571373
5.958895844,15.295424653,0.0531447
6.645461511,15.323567993,0.041881
7.375618308,15.390466496,0.0577855
7.785077636,15.3631544,0.0537167
8.229501534,15.256224232,0.0622031
9.296171226,15.264883844,0.0573935
9.63229664,15.235858507,0.0381345
10.44832567,15.159091188,0.0650176
11.565660799,15.316052706,0.055838
11.888917193,15.233342373,0.0652421
11.928606861,15.221675851,0.0387258
12.082353366,15.245968329,0.0609119
12.206374896,15.202006309,0.051955
14.044329484,15.121306015,0.0408803
14.559476207,15.200252118,0.0533317
15.659535618,15.168493951,0.0396795
15.843484265,15.020326096,0.0559904
17.133625258,15.023045898,0.0413746
17.42082068,15.07064596,0.0565507
17.537951884,14.887122973,0.0593922
17.589085689,15.023221205,0.0581179
17.599956076,14.987038963,0.0546532
17.855591868,14.985103807,0.0573761
18.090918849,15.010865004,0.029202
18.20827536,15.034837718,0.0598269
18.649911391,14.991841276,0.0600421
19.340564599,14.972599087,0.0541118
19.692766055,14.849876925,0.0527568
20.472166991,14.895711797,0.0362442
22.421024554,14.726054709,0.0457677
22.571500837,14.655156987,0.0238894
22.90540939,14.59593773,0.0556751
23.059657894,14.52465617,0.0559939
23.711890191,14.613560678,0.0552186
24.000728464,14.565436583,0.0340731
24.337458323,14.462935782,0.0353169
25.10066765,14.388973885,0.0532761
25.879943339,14.397110473,0.02407
25.946378675,14.459702248,0.0527149
26.378124541,14.231542046,0.0630056
26.495731601,14.356572001,0.0626028
26.50746498,14.239203245,0.0440606
26.859823737,14.274071242,0.0649921
27.61392095,14.194466069,0.0340639
28.406223317,14.039424241,0.0623472
28.433605468,14.207128903,0.0619143
28.622495456,14.195140913,0.0506589
30.179992751,14.026435757,0.0437354
30.682993917,13.947970656,0.0612072
30.870357126,13.971230988,0.062292
31.962457292,13.746690857,0.0468199
32.157455274,13.624587048,0.0490485
32.170089707,13.68866058,0.0488051
33.080754028,13.61269683,0.0413877
33.433703069,13.558819101,0.0616726
4.326519765,15.818395996,0.0603083
4.536973239,15.696044872,0.0533627
4.784350028,15.749332794,0.0366396
4.883990495,15.68402883,0.0406226
5.350929602,15.836019077,0.057705
5.949390259,15.666050304,0.0362991
5.99745986,15.770433146,0.0177068
6.918555325,15.697639383,0.038251
7.168066064,15.654073454,0.0581119
8.879334525,15.706902809,0.0577156
9.09373207,15.728185598,0.0545868
10.877042635,15.733561442,0.0644621
11.876434956,15.697073984,0.0314204
12.053008064,15.531870859,0.0609779
12.457897094,15.566384713,0.0610898
12.617330618,15.681120241,0.0609137
12.780676189,15.567564212,0.0615671
12.949578625,15.67279246,0.0522731
16.332633519,15.558177462,0.0555254
16.371987865,15.47003937,0.0551258
17.583306974,15.411597927,0.0596681
18.007735083,15.346669806,0.0385195
18.12520352,15.27747379,0.0600929
18.723167394,15.256702686,0.0669283
18.757338359,15.41351092,0.0307271
18.775993398,15.345255733,0.0664331
18.914347629,15.245489855,0.0545031
19.680756199,15.186862945,0.0553297
19.686170313,15.191116395,0.0535615
20.848328752,15.214682868,0.0341177
22.030565558,15.132305908,0.047733
23.605510705,14.966475445,0.0577233
24.46677009,14.888376706,0.0385134
26.476826701,14.713276946,0.0628348
27.621113198,14.707627307,0.0445469
28.068574583,14.605594879,0.0440381
29.602522154,14.331237929,0.0437695
29.861492496,14.491579848,0.0472965
30.329983257,14.435578292,0.0573713
30.996473324,14.310354255,0.0427626
31.935292231,14.081582944,0.0324241
32.716627971,14.109568196,0.0473765
32.912804306,14.141776676,0.0269393
33.176538495,13.96939794,0.041305
33.23999205,14.102854056,0.0617163
33.29552246,14.017951419,0.0260585
33.380268682,13.931815864,0.061163
33.397017333,13.920659822,0.0604432
33.5802777,13.936452271,0.0396727
33.874597821,13.859222394,0.021933
3.963725784,16.089833451,0.0138583
4.893979071,16.204180261,0.0366646
6.389742298,16.089905572,0.0609414
11.36631661,16.108578494,0.0634419
11.876053058,16.136947681,0.0557288
12.012949912,16.016089178,0.0501668
13.320653885,16.098920858,0.0392969
13.768830286,16.049670208,0.0619825
14.456913578,16.042674476,0.0557732
15.916683002,15.886683279,0.0398266
17.152480711,15.819293973,0.0416135
17.466367237,15.85612549,0.0620314
17.65097223,15.903085176,0.0555943
17.573910005,15.803571931,0.0551343
17.841368896,15.707613638,0.0569421
18.07490049,15.829736613,0.0598612
18.43902825,15.79238609,0.0618992
18.75046056,15.771919051,0.0503367
20.616625829,15.544041072,0.0376819
20.960516018,15.535206612,0.0615442
21.599141971,15.604308356,0.0443073
22.08593953,15.469123274,0.047496
23.050442872,15.397931777,0.0547935
24.449951689,15.417184527,0.0594528
26.235160174,15.121822213,0.0631513
27.505068181,15.070854624,0.0666593
28.960732117,14.975117991,0.0624571
29.052220662,14.906656039,0.026913
29.313272531,14.835347159,0.0332853
30.039760177,14.731437329,0.0576782
30.265500351,14.768541298,0.0584963
31.409038566,14.588802592,0.0669316
32.145431977,14.638030912,0.0647766
32.534090489,14.610087093,0.0490264
32.840943854,14.5043075,0.0417018
32.903957946,14.512571645,0.0262541
33.403133838,14.395167768,0.0609023
33.452161199,14.479425944,0.0612353
33.594483706,14.496402307,0.0627107
148.757439338,0.969522365,0.0629528
149.356545457,1.003521647,0.0660576
149.645518083,1.014252027,0.0635974
139.357438117,1.288325775,0.0555551
142.274242501,1.287288585,0.0573492
143.797438668,1.351413749,0.0618492
143.965084881,1.385199795,0.0509705
144.025594042,1.460719242,0.0459177
144.176174756,1.338002283,0.0589957
144.536736975,1.449154931,0.045784
145.370769184,1.455662267,0.0618515
145.479631993,1.318736619,0.0220288
145.648665529,1.499187553,0.046688
146.584404245,1.331333039,0.0557643
146.601879765,1.531317624,0.0632477
146.614085723,1.46972868,0.0555743
