"cataid" "ra" "dec" "sigmaid"
"647" 8540 182.8232 0.6915564 144572
"648" 8541 182.69676046801 0.823791065082183 144573
"649" 8547 182.7189 0.6474795 144578
"650" 8548 182.7533 0.6978646 144580
"651" 8550 182.7571 0.7285131 144583
"652" 8554 182.783274459814 0.781582709222006 144585
"653" 8562 182.7907 0.7857572 144592
"654" 8563 182.8032 0.6780023 144593
"655" 8566 182.706470877455 0.813587506836688 144595
"656" 8570 182.8329 0.8041956 144599
"657" 8573 182.8408 0.8180052 144602
"658" 8575 182.880590739398 0.800760695842923 144603
"659" 8576 182.9297 0.7698451 144604
"660" 8577 182.9323 0.7683251 144605
"661" 8580 182.958120103584 0.801580292651319 144609
"662" 8584 182.866173027209 0.813974783159112 144611
"663" 8585 182.886855305801 0.719822443142546 144612
"664" 8592 182.970249657691 0.811994128708475 144617
"665" 8593 182.9726 0.7595595 144618
"666" 8602 183.0243 0.7942531 144630
"667" 8609 183.0541 0.7717427 144635
"668" 8612 183.064832296386 0.713976806708175 144638
"669" 8615 183.1064 0.8144138 144643
"670" 8616 183.108242672919 0.64337400791975 144644
"671" 8618 183.1245 0.7681625 144641
"672" 8630 183.2741 0.7328377 144655
"673" 8632 183.211633213361 0.798705313866437 144657
"674" 8638 183.2385 0.7724399 144664
"675" 8643 183.2528 0.7838392 144668
"676" 8651 183.3518 0.6343585 144675
"677" 8655 183.4162 0.7632255 144681
"678" 8672 183.5727 0.8085688 144693
"679" 8673 183.4314 0.7282887 144695
"680" 8674 183.4395 0.7285537 144696
"681" 8675 183.4806 0.7391402 144697
"682" 8676 183.483028131572 0.675388714272814 144698
"683" 8677 183.4816 0.6735067 144699
"684" 8678 183.4839 0.7729984 144700
"685" 8679 183.4845 0.7551349 144701
"686" 8681 183.5532 0.748887 144703
"687" 8683 183.5537 0.7136818 144707
"688" 8684 183.5648 0.6374654 144705
"689" 8685 183.5676 0.7219801 144706
"690" 8686 183.5726 0.7327348 144713
"691" 8703 183.6218 0.8301135 144725
"692" 8706 183.6894 0.7435345 144728
"693" 8708 183.588584521802 0.817239284304674 144734
"694" 8709 183.5934 0.8067289 144731
"695" 8713 183.6304 0.7432406 144736
"696" 8717 183.6435 0.7910825 144740
"697" 8718 183.645306886855 0.791864128591542 144741
"698" 8721 183.7021 0.6608431 144745
"699" 8724 183.5933 0.742372 144752
"700" 8725 183.5953 0.756239 144747
"701" 8726 183.6008 0.743375 144748
"702" 8727 183.602995163251 0.765890111162452 144749
"703" 8730 183.61590004697 0.814633391386867 144758
"704" 8731 183.6199 0.7482559 144759
"705" 8738 183.661817120177 0.711314168222562 144767
"706" 8743 183.6913 0.6505486 144764
"707" 8746 183.710619905787 0.739618666241357 144770
"708" 8747 183.722 0.770312 144768
"709" 8760 183.7437 0.7086141 144782
"710" 8763 183.79098513303 0.761764246160084 144787
"711" 8764 183.7965 0.8202014 144784
"712" 8765 183.8074 0.721094 144785
"713" 8770 183.856 0.7150981 144792
"714" 8771 183.8677 0.8019768 144790
"715" 8773 183.734341654978 0.740418320374012 144797
"716" 8775 183.74179439331 0.755624548207515 144794
"717" 8777 183.741246295694 0.719060677458201 144799
"718" 8778 183.7509 0.7277128 144800
"719" 8783 183.816086596465 0.738713186112778 144804
"720" 8786 183.838925467753 0.838642097728242 144806
"721" 8789 183.867681665775 0.740028364779038 144812
"722" 8790 183.8715 0.7972632 144810
"723" 8793 183.7722 0.7784231 144814
"724" 8803 183.786 0.7638169 144823
"725" 8805 183.8771 0.6444641 144825
"726" 8806 183.8897 0.6646133 144827
"727" 8807 183.888582690789 0.662859240185892 144828
"728" 8811 183.975 0.7504341 144829
"729" 8812 183.8809 0.6424765 144830
"730" 8813 183.8799 0.6418884 144831
"731" 8814 183.8893 0.6956872 144832
"732" 8815 183.8868 0.6961005 144833
"733" 8816 183.8881 0.8247906 144834
"734" 8818 183.892732421614 0.820204367921057 144836
"735" 8819 183.896871199321 0.640115034998065 144837
"736" 8820 183.908842329926 0.82168062825197 144838
"737" 8821 183.9532 0.8089573 144839
"738" 8822 183.959 0.7242258 144840
"739" 8823 183.9612 0.8047951 144841
"740" 8825 183.9837 0.670973 144843
"741" 8826 183.990270380737 0.716749448765354 144848
"742" 8827 183.993369383751 0.71494391480282 144849
"743" 8829 183.9913 0.8155012 144844
"744" 8830 183.99631285979 0.716596067963245 144846
"745" 8845 183.979474704393 0.672633963299209 144862
"746" 8847 184.002999035718 0.754766897375616 144867
"747" 8848 184.011867743382 0.731722635096244 144868
"748" 8853 183.9677 0.6356094 144872
"749" 8860 184.0467 0.7872649 144879
"750" 8865 184.0313 0.6563191 144882
"751" 8866 184.0374 0.7568529 144885
"752" 8867 184.0471 0.8380994 144886
"753" 8869 184.080535204743 0.809029109155307 144884
"754" 8870 184.1149 0.7559202 144889
"755" 8871 184.1199 0.8256658 144887
"756" 8872 184.1233 0.6364889 144888
"757" 8873 184.1293 0.7421642 144896
"758" 8874 184.128520325661 0.743575460353484 144897
"759" 8875 184.132002846998 0.828689628431895 144890
"760" 8877 184.1348 0.634752 144892
"761" 8878 184.1401 0.7740558 144893
"762" 8879 184.144 0.8037858 144894
"763" 8880 184.1485 0.7486316 144895
"764" 8882 184.04259896099 0.677132888241477 144898
"765" 8889 184.11443339449 0.825905456408879 144904
"766" 8892 184.1226 0.815344 144907
"767" 8893 184.125221930146 0.691691166222641 144911
"768" 8894 184.126226483982 0.69039106831157 144912
"769" 8908 184.100676790433 0.644120849821623 144925
"770" 8912 184.1798 0.6801408 144929
"771" 8913 184.2204 0.7658642 144931
"772" 8915 184.2205 0.7602607 144930
"773" 8916 184.265 0.7576681 144933
"774" 8917 184.2823 0.7129189 144934
"775" 8921 184.2914 0.7332577 144935
"776" 8926 184.225429580916 0.693363013925533 144947
"777" 8946 184.4583 0.7959278 144960
"778" 8948 184.3372 0.7111742 144962
"779" 8949 184.3857 0.7902149 144963
"780" 8951 184.4232 0.6902588 144964
"781" 8953 184.4447 0.6419997 144966
"782" 8954 184.446197688166 0.641740078285972 144967
"783" 8957 184.4601 0.8020322 144968
"784" 8958 184.4601 0.7063032 144969
"785" 8962 184.395516079723 0.688760345381996 144977
"786" 8963 184.3983 0.6957913 144978
"787" 8975 184.477 0.6932951 144988
"788" 8977 184.5198 0.6735444 144990
"789" 8983 184.4907 0.7901121 144995
"790" 8984 184.492 0.6495532 144998
"791" 8985 184.505 0.8359324 144996
"792" 8986 184.5091 0.7760386 144997
"793" 8987 184.5264 0.827653 144999
"794" 8988 184.5331 0.781534 145003
"795" 8990 184.5528 0.8364723 145001
"796" 8991 184.5604 0.7823004 145002
"797" 8992 184.5659 0.7353866 145005
"798" 8993 184.5682 0.737114 145006
"799" 8994 184.588 0.8075676 145004
"800" 8996 184.5905 0.8237802 145010
"801" 8997 184.5948 0.8221174 145011
"802" 8998 184.5973 0.6731841 145007
"803" 8999 184.6023 0.6664936 145008
"804" 9000 184.6091 0.7961569 145014
"805" 9005 184.5114 0.8110205 145015
"806" 9008 184.5334 0.6456202 145020
"807" 9010 184.5369 0.6407983 145018
"808" 9012 184.587450060807 0.77783606596536 145025
"809" 9025 184.6308 0.8027289 145037
"810" 9031 184.6773 0.703188 145042
"811" 9032 184.6892 0.7728972 145043
"812" 9033 184.689434569163 0.773519058050322 145044
"813" 9034 184.6937 0.6560046 145046
"814" 9035 184.7064 0.6874613 145047
"815" 9036 184.72 0.745866 145048
"816" 9037 184.7393 0.8126177 145049
"817" 9038 184.7414 0.8133001 145050
"818" 9039 184.7486 0.813163 145052
"819" 9040 184.7512 0.7416688 145053
"820" 9041 184.7693 0.6544232 145051
"821" 9042 184.7712 0.8384099 145054
"822" 9043 184.6806 0.6437495 145055
"823" 9044 184.6876 0.7639672 145058
"824" 9047 184.760621595622 0.731695819143538 145057
"825" 9061 184.8235 0.8238907 145071
"826" 9062 184.8551 0.6309554 145073
"827" 9064 184.8174 0.6481574 145074
"828" 9065 184.8307 0.6969084 145078
"829" 9067 184.842319272354 0.745466149952749 145077
"830" 9069 184.8726 0.7240865 145080
"831" 9070 184.8804 0.7585869 145081
"832" 9071 184.8909 0.7358526 145084
"833" 9072 184.8997 0.7454038 145082
"834" 9073 184.9118 0.7510608 145083
"835" 9077 184.8371 0.8385417 145089
"836" 9078 184.8416 0.8364187 145090
"837" 9079 184.856182530118 0.681104819464134 145086
"838" 9087 184.899802964313 0.83118153325987 145097
"839" 9091 184.9116 0.6631951 145100
"840" 9099 184.8486 0.8359893 145109
"841" 9108 184.9493 0.7129322 145118
"842" 9109 185.0264 0.7877029 145119
"843" 9110 185.068 0.7012277 145120
"844" 9112 184.9509 0.7330617 145124
"845" 9114 184.9583 0.7554468 145121
"846" 9115 184.9647 0.8103341 145122
"847" 9116 184.9905 0.7086221 145125
"848" 9117 185.0318 0.6952643 145127
"849" 9119 185.039 0.7934302 145126
"850" 9120 185.0404 0.7075433 145131
"851" 9122 185.0438 0.7227483 145129
"852" 9123 185.044 0.7065962 145130
"853" 9125 185.0683 0.771712 145133
"854" 9127 184.958820118759 0.800387004170969 145136
"855" 9132 185 0.7689085 145143
"856" 9143 185.0606 0.6857261 145151
"857" 9145 184.991896521497 0.701077757315639 145154
"858" 9146 184.924 0.6992544 145155
"859" 9154 185.0766 0.7022247 145162
"860" 9156 185.0803 0.7194408 145164
"861" 9158 185.0741 0.7716922 145168
"862" 9159 185.0739 0.7071862 145167
"863" 9160 185.0963 0.6840372 145171
"864" 9163 185.1407 0.7880557 145172
"865" 9166 185.1568 0.745676 145174
"866" 9167 185.1963 0.7067337 145175
"867" 9169 185.2084 0.824222 145178
"868" 9173 185.0786 0.6847087 145185
"869" 9174 185.085787748739 0.751212123399211 145179
"870" 9176 185.1043 0.7987418 145181
"871" 9185 185.2048 0.6310011 145192
"872" 9190 185.123 0.7467936 145199
"873" 9191 185.1252 0.7141083 145198
"874" 9198 185.2233 0.724909 145203
"875" 9201 185.236 0.6998409 145206
"876" 9203 185.2652 0.834525 145208
"877" 9204 185.272998305136 0.805440053496542 145210
"878" 9205 185.2721 0.8062835 145211
"879" 9207 185.3105 0.7749644 145213
"880" 9208 185.23226722766 0.823901285742557 145217
"881" 9209 185.2428 0.8026171 145214
"882" 9213 185.3318 0.788683 145219
"883" 9216 185.351540962028 0.790699891744694 145223
"884" 9217 185.3593 0.8128984 145224
"885" 9233 185.4316 0.7707805 145236
"886" 9235 185.481945667226 0.800181850107652 145237
"887" 9247 185.4785 0.7809397 145252
"888" 9248 185.4923 0.7273204 145253
"889" 9258 185.6016 0.7159432 145260
"890" 9259 185.645732042341 0.727660930141918 145261
"891" 9260 185.5287 0.6913672 145262
"892" 9261 185.578 0.7411084 145263
"893" 9262 185.6044 0.7976167 145264
"894" 9263 185.6115 0.8379624 145265
"895" 9264 185.5583 0.6960498 145269
"896" 9266 185.60316426882 0.669131406146617 145267
"897" 9274 185.538464767238 0.644521756254563 145276
"898" 9278 185.6778 0.6985274 145280
"899" 9279 185.7849 0.7510958 145281
"900" 9280 185.675 0.7296959 145283
"901" 9282 185.6877 0.8234832 145285
"902" 9283 185.7005 0.7476622 145282
"903" 9284 185.7012 0.707945 145287
"904" 9286 185.7169 0.7420242 145289
"905" 9295 185.725001157113 0.639655588346226 145297
"906" 9296 185.7416 0.7219466 145298
"907" 9298 185.767 0.7888496 145302
"908" 9300 185.797067982977 0.691973837980168 145300
"909" 9312 185.8773 0.734504 145310
"910" 9315 185.8625 0.7532392 145315
"911" 9317 185.8857 0.7438566 145313
"912" 9319 185.9008 0.7187876 145317
"913" 9320 185.906 0.6751175 145318
"914" 9321 185.9128 0.7258114 145319
"915" 9322 185.9118 0.7257 145320
"916" 9323 185.9188 0.7291316 145321
"917" 9324 185.9257 0.7185204 145322
"918" 9325 185.9427 0.7102448 145325
"919" 9326 185.9445 0.7073513 145323
"920" 9327 185.9511 0.6519479 145324
"921" 9328 185.9579 0.6315691 145330
"922" 9337 185.9399 0.6935901 145333
"923" 9342 185.820603702816 0.72051909002006 145340
"924" 9346 185.9349 0.7581373 145345
"925" 9352 185.9772 0.830526 145349
"926" 9357 185.9775 0.7553656 145350
"927" 14448 211.5126 0.7370845 145355
"928" 14450 211.5401 0.6313433 145356
"929" 14455 211.5633 0.7550188 145357
"930" 14460 211.5236 0.6350468 145358
"931" 14466 211.5687 0.8108763 145361
"932" 14468 211.6374 0.758006 145362
"933" 14472 211.7158 0.6393598 145364
"934" 14473 211.6826 0.6528485 145365
"935" 14474 211.6993 0.6509297 145366
"936" 14475 211.573822294146 0.777265328919734 145368
"937" 14476 211.6198 0.6950604 145367
"938" 14477 211.677326936959 0.708577550055475 145369
"939" 14478 211.6257 0.7733424 145370
"940" 14479 211.7009 0.6480342 145371
"941" 14480 211.665683500074 0.754740770881101 145372
"942" 14482 211.7751 0.8204458 145374
"943" 14485 211.7893 0.7275665 145376
"944" 14486 211.8242 0.7711007 145377
"945" 14487 211.831 0.7755207 145378
"946" 14488 211.834988752832 0.824389267166153 145379
"947" 14489 211.851005144085 0.827907560319006 145380
"948" 14491 211.7726 0.7462346 145382
"949" 14492 211.828739301383 0.683039953457163 145383
"950" 14497 211.7587 0.710923 145390
"951" 14505 211.889 0.8343751 145395
"952" 14506 211.901170770309 0.728910608607471 145397
"953" 14507 211.9128 0.7290353 145396
"954" 14510 211.957743395103 0.650755646212256 145399
"955" 14511 211.9694 0.7695173 145400
"956" 14513 212.002395152372 0.771950611976601 145401
"957" 14515 211.8825 0.7453594 145403
"958" 14516 211.8876 0.7057647 145404
"959" 14517 211.8875 0.6309455 145405
"960" 14518 211.8929 0.6808619 145406
"961" 14519 211.8923 0.6789862 145407
"962" 14520 211.899 0.72431 145408
"963" 14521 211.9633 0.7633235 145411
"964" 14522 211.9641 0.7494008 145412
"965" 14523 211.9653 0.8252877 145409
"966" 14524 211.9658 0.7111646 145410
"967" 14525 211.989359517898 0.737292643685986 145413
"968" 14526 212.0062 0.8262503 145414
"969" 14527 212.0076 0.663504 145415
"970" 14529 211.889112289215 0.663444516544026 145416
"971" 14532 211.913284234797 0.815671525166487 145425
"972" 14536 211.947935147118 0.654165733473112 145422
"973" 14537 211.952786294839 0.658273573300623 145423
"974" 14538 211.957428887193 0.75541249600102 145424
"975" 14540 211.9791 0.7808185 145432
"976" 14542 212.0055 0.6878535 145428
"977" 14543 212.009881017583 0.680629378189226 145429
"978" 14544 212.0129 0.7429515 145430
"979" 14552 212.0246 0.7492698 145440
"980" 14555 212.115 0.7002857 145444
"981" 14557 212.024 0.6506105 145445
"982" 14558 212.0361 0.7551634 145446
"983" 14563 212.0622 0.7496926 145448
"984" 14564 212.0752 0.6722162 145450
"985" 14565 212.099617277259 0.778723935354046 145451
"986" 14566 212.1364 0.6838475 145454
"987" 14567 212.1621 0.6595142 145453
"988" 14569 212.024 0.8235113 145455
"989" 14570 212.0571 0.8377953 145456
"990" 14571 212.092578961809 0.83605512563829 145457
"991" 14572 212.098873545413 0.707376040160677 145458
"992" 14573 212.139 0.737422 145459
"993" 14575 212.150887002485 0.780947831092464 145461
"994" 14577 212.1611 0.7034704 145463
"995" 14580 212.029794244306 0.701851452182797 145465
"996" 14581 212.0399 0.6904588 145468
"997" 14582 212.0501 0.7844205 145469
"998" 14586 212.163 0.6859345 145472
"999" 14587 212.0238 0.7924682 145473
"1000" 14588 212.113331363066 0.774455107748251 145474
"1001" 14589 212.116263432555 0.731991001641723 145475
"1002" 14592 212.1728 0.8319653 145478
"1003" 14593 212.212208976775 0.693887909097647 145479
"1004" 14597 212.1713 0.7966575 145484
"1005" 14598 212.176 0.7931038 145481
"1006" 14599 212.1749 0.7940076 145482
"1007" 14601 212.2005 0.812083 145486
"1008" 14602 212.1938 0.8091819 145487
"1009" 14604 212.2474 0.7372673 145488
"1010" 14605 212.2904 0.7628087 145489
"1011" 14607 212.1695 0.7237378 145491
"1012" 14609 212.1892 0.7373256 145496
"1013" 14611 212.250268615015 0.717984040217647 145495
"1014" 14612 212.275679799336 0.705750492872985 145497
"1015" 14619 212.431556680312 0.763505300487366 145503
"1016" 14620 212.3209 0.6948614 145504
"1017" 14621 212.3584 0.7286207 145507
"1018" 14622 212.364930297274 0.826950094199067 145505
"1019" 14623 212.3652 0.7315999 145506
"1020" 14624 212.3781 0.8358201 145508
"1021" 14625 212.384601263908 0.738138902349807 145509
"1022" 14626 212.4018 0.7377818 145510
"1023" 14627 212.425 0.7272758 145511
"1024" 14628 212.4519 0.8164334 145512
"1025" 14629 212.4532 0.818259 145513
"1026" 14630 212.3963 0.8125958 145516
"1027" 14631 212.4124 0.8003113 145515
"1028" 14632 212.4413 0.769622 145519
"1029" 14633 212.4482 0.7590224 145517
"1030" 14634 212.4624 0.7502231 145518
"1031" 14637 212.334 0.8330856 145522
"1032" 14645 212.492 0.8323178 145530
"1033" 14647 212.5897 0.6406874 145531
"1034" 14648 212.4933 0.7793167 145532
"1035" 14649 212.4992 0.6968502 145533
"1036" 14650 212.5001 0.7317837 145534
"1037" 14651 212.5079 0.8129289 145535
"1038" 14652 212.534 0.7185772 145536
"1039" 14653 212.5362 0.6822945 145537
"1040" 14654 212.5437 0.7284865 145538
"1041" 14655 212.5552 0.6938478 145539
"1042" 14658 212.6055 0.7829111 145541
"1043" 14659 212.6113 0.8267172 145542
"1044" 14660 212.6122 0.6657504 145543
"1045" 14661 212.614 0.7322156 145544
"1046" 14662 212.465 0.7876505 145546
"1047" 14663 212.4973 0.7219575 145551
"1048" 14664 212.505401227306 0.833830412236532 145547
"1049" 14667 212.527081508957 0.674993703467885 145550
"1050" 14669 212.530323006008 0.804942841219633 145554
"1051" 14672 212.5816 0.6380176 145559
"1052" 14674 212.599390892418 0.667350160462742 145561
"1053" 14675 212.6005 0.696707 145556
"1054" 14676 212.6019 0.7648421 145557
"1055" 14677 212.6082 0.804543 145558
"1056" 14678 212.498567574061 0.671057549046905 145564
"1057" 14680 212.5201 0.8239036 145563
"1058" 14683 212.559455370181 0.670121366277612 145567
"1059" 14684 212.559960062445 0.812823581742178 145568
"1060" 14690 212.6867 0.6492033 145571
"1061" 14691 212.714537803618 0.75104653136184 145572
"1062" 14692 212.6165 0.6520677 145573
"1063" 14694 212.6267 0.6785933 145575
"1064" 14695 212.6243 0.6783624 145576
"1065" 14696 212.6344 0.636526 145577
"1066" 14697 212.628 0.6334676 145578
"1067" 14698 212.6383 0.6335525 145579
"1068" 14700 212.6517 0.6498688 145580
"1069" 14701 212.6558 0.6499717 145581
"1070" 14702 212.657 0.658963 145582
"1071" 14703 212.663 0.6519433 145586
"1072" 14704 212.6631 0.6427362 145584
"1073" 14705 212.682298081612 0.749250212814084 145585
"1074" 14706 212.6839 0.6698679 145587
"1075" 14707 212.684647782673 0.668334547755188 145588
"1076" 14708 212.7424 0.6844234 145592
"1077" 14710 212.7456 0.6450935 145589
"1078" 14711 212.7531 0.7197685 145590
"1079" 14712 212.7548 0.6315023 145591
"1080" 14713 212.620691991814 0.679624662104115 145595
"1081" 14714 212.6291 0.8110616 145593
"1082" 14715 212.6318 0.7364293 145594
"1083" 14720 212.661 0.7101751 145600
"1084" 14721 212.6677 0.6602827 145604
"1085" 14722 212.668 0.7898243 145605
"1086" 14723 212.6711181533 0.821414323061239 145606
"1087" 14724 212.672295918819 0.678549709342431 145607
"1088" 14727 212.683793076249 0.638990642319683 145603
"1089" 14728 212.709 0.6350836 145611
"1090" 14729 212.728607611549 0.716231166140083 145608
"1091" 14732 212.7506 0.635328 145613
