"cataid" "ra" "dec"
"18053" 106538 216.5445 0.9583692
"18054" 106539 216.428952799056 0.876233452465878
"18055" 106540 216.4142 0.9636239
"18056" 106548 216.5378 0.8653901
"18057" 106549 216.5541 0.8605766
"18058" 106552 216.5698 1.043766
"18059" 106556 216.5486 0.9738044
"18060" 106557 216.5742 0.9616999
"18061" 106558 216.5792 0.9072644
"18062" 106559 216.5929 0.9086227
"18063" 106561 216.608 0.8496702
"18064" 106562 216.6256 0.8449612
"18065" 106563 216.6292 1.022624
"18066" 106564 216.633 0.845325
"18067" 106565 216.6432 1.022384
"18068" 106567 216.6557 0.8407344
"18069" 106568 216.657115833297 1.02466998298629
"18070" 106569 216.6654 0.8498459
"18071" 106570 216.6851 0.8848548
"18072" 106571 216.6948 0.947255
"18073" 106572 216.5496 0.9325956
"18074" 106575 216.573472604569 1.01261759571789
"18075" 106577 216.576936260679 0.951282826864783
"18076" 106578 216.579173523337 0.981815852479555
"18077" 106581 216.6178 1.021656
"18078" 106582 216.622662268146 0.980081178264037
"18079" 106583 216.6419 0.8462113
"18080" 106585 216.6491 0.9871368
"18081" 106586 216.6546 0.8549256
"18082" 106588 216.6566 1.045433
"18083" 106590 216.671783291208 1.02213318933979
"18084" 106591 216.6949 0.9153068
"18085" 106592 216.556559567535 0.935538807066046
"18086" 106593 216.5571 0.8539545
"18087" 106596 216.6083 0.8583034
"18088" 106598 216.6532 0.9997164
"18089" 106601 216.5505 0.9215861
"18090" 106605 216.570668486382 0.984411715129365
"18091" 106606 216.5785 0.9333396
"18092" 106609 216.587384475263 1.0408258105078
"18093" 106611 216.627 0.9265318
"18094" 106612 216.639 0.8472117
"18095" 106614 216.7043 0.8886704
"18096" 106615 216.703389722197 0.890994713754063
"18097" 106616 216.7211 0.9628555
"18098" 106618 216.8106 0.9903035
"18099" 106619 216.8412 0.9455198
"18100" 106620 216.840785254565 0.947234443255677
"18101" 106621 216.7113 0.9669516
"18102" 106622 216.712777582526 0.966396969820014
"18103" 106623 216.728113477792 0.952940712943167
"18104" 106624 216.7286 0.9961267
"18105" 106625 216.7338 0.867763
"18106" 106626 216.7494 0.9588993
"18107" 106627 216.7527 0.8691009
"18108" 106628 216.7549 0.9459841
"18109" 106629 216.7515 0.9450046
"18110" 106630 216.7571 0.9102143
"18111" 106631 216.7662 0.9167025
"18112" 106632 216.7675 0.9244393
"18113" 106633 216.8033 1.010545
"18114" 106634 216.8129 0.9310533
"18115" 106635 216.8195 0.993051
"18116" 106636 216.8196 0.9092712
"18117" 106637 216.8301 1.040748
"18118" 106638 216.8348 1.025857
"18119" 106639 216.825881284229 1.02931595701661
"18120" 106641 216.8342 1.04518
"18121" 106642 216.8375 0.9639637
"18122" 106643 216.6954 0.8762185
"18123" 106644 216.7116 0.9542413
"18124" 106645 216.73 0.9097866
"18125" 106647 216.7619 1.016029
"18126" 106648 216.781 0.9391673
"18127" 106649 216.779952943388 0.937717651859139
"18128" 106651 216.797651604222 0.932461310596529
"18129" 106653 216.825574351367 0.944691232925975
"18130" 106654 216.8257 0.9598501
"18131" 106655 216.829651884383 0.999538623585369
"18132" 106656 216.829318787038 0.998200661674824
"18133" 106664 216.708020904806 0.894304792830625
"18134" 106667 216.7257 0.9886811
"18135" 106670 216.762631939146 0.949275937767035
"18136" 106674 216.8469 0.9523544
"18137" 106676 216.9039 1.017817
"18138" 106678 216.976086333446 0.996113121234287
"18139" 106680 216.8453 1.01792
"18140" 106681 216.8527 0.9356936
"18141" 106682 216.8804 0.8724081
"18142" 106683 216.886 0.9502114
"18143" 106684 216.8872 0.8964012
"18144" 106685 216.899 0.922263
"18145" 106686 216.9114 0.9079157
"18146" 106687 216.924939154043 0.981438664672086
"18147" 106688 216.9542 0.8426128
"18148" 106689 216.9677 0.908708
"18149" 106690 216.9874 0.9467915
"18150" 106691 216.9887 0.9094277
"18151" 106692 216.853104800783 0.919936257957676
"18152" 106693 216.8558 0.9566898
"18153" 106694 216.858178922092 0.883492534344951
"18154" 106695 216.862877456848 0.945096472899946
"18155" 106696 216.86293741614 0.950682214576228
"18156" 106697 216.86677807826 0.942514392809376
"18157" 106698 216.86796547287 0.900801308467208
"18158" 106699 216.8749 0.9281795
"18159" 106700 216.875972674768 0.901190389869928
"18160" 106701 216.9281748293 0.963392717743416
"18161" 106702 216.942438295561 0.943267026226125
"18162" 106703 216.8575 0.9909804
"18163" 106704 216.886625850231 0.979999922474735
"18164" 106705 216.887262684336 0.869397247673518
"18165" 106709 216.859973431821 0.896860793067753
"18166" 106710 216.876616796618 0.868188131491902
"18167" 106713 216.925244262195 0.968221718431388
"18168" 106715 216.98204434131 1.01633225152497
"18169" 106716 216.985740401066 0.914294204437872
"18170" 106717 217.0189 1.006297
"18171" 106719 217.0267 0.8944135
"18172" 106720 217.046 0.927367
"18173" 106722 217.0617 0.8607425
"18174" 106723 217.0877 0.9365755
"18175" 106724 217.0924 0.8531329
"18176" 106725 217.0984 0.9392965
"18177" 106726 217.1148 0.9518293
"18178" 106727 217.1159 0.9441356
"18179" 106728 217.116 1.047195
"18180" 106729 217.1174 0.8417739
"18181" 106730 217.1191 0.936336
"18182" 106731 217.1185 0.9347863
"18183" 106732 217.1214 0.8474499
"18184" 106733 217.1391 0.9165845
"18185" 106734 217.0018 0.9456154
"18186" 106735 217.004430972755 0.878179133782125
"18187" 106738 217.0849 0.8475847
"18188" 106739 217.0859 0.8684392
"18189" 106740 217.132947353924 0.855787950939643
"18190" 106742 217.0793 0.8392973
"18191" 106744 217.003281885152 1.04339891682817
"18192" 106751 217.201432343792 0.977409839706736
"18193" 106755 217.2758 0.9445722
"18194" 106757 217.1753 0.9868804
"18195" 106758 217.1888 1.043248
"18196" 106759 217.1875 1.039925
"18197" 106760 217.189040860744 1.0369352745019
"18198" 106762 217.190318659972 1.03379160799233
"18199" 106763 217.190885970454 0.857439683487168
"18200" 106764 217.1926 0.8414884
"18201" 106765 217.2117 1.014151
"18202" 106766 217.2134 0.9686063
"18203" 106767 217.2215 0.9928724
"18204" 106768 217.2242 0.9959694
"18205" 106769 217.2241 0.8903358
"18206" 106770 217.230306423715 1.0371096834028
"18207" 106771 217.263 0.8961902
"18208" 106772 217.2762 0.9641756
"18209" 106773 217.2773 0.956545
"18210" 106774 217.167540814707 0.94244783884611
"18211" 106775 217.195207560468 0.936091690519769
"18212" 106777 217.2108 0.8519169
"18213" 106780 217.230985050835 1.00876090095873
"18214" 106783 217.1593 0.8842738
"18215" 106784 217.1604 0.8439532
"18216" 106785 217.2063 0.8830065
"18217" 106789 217.2322 0.8457398
"18218" 106791 217.2434 0.9827203
"18219" 106792 217.2669 1.04232
"18220" 106793 217.2712 0.8900087
"18221" 106794 217.2764 0.8969343
"18222" 106796 217.1585 1.035605
"18223" 106798 217.179939365276 0.999566100899592
"18224" 106799 217.184611479378 0.858419343559468
"18225" 106810 217.3023 0.850417
"18226" 106812 217.3169 0.8998668
"18227" 106813 217.3389 0.9494074
"18228" 106814 217.3397 0.9590464
"18229" 106815 217.3517 1.0123
"18230" 106816 217.3626 0.8430897
"18231" 106817 217.3802 0.9739191
"18232" 106818 217.4096 1.013078
"18233" 106819 217.4328 0.8914375
"18234" 106820 217.4425 0.8842726
"18235" 106821 217.327 0.8671081
"18236" 106823 217.35272613678 1.03306546293384
"18237" 106825 217.386931208025 0.952148977838704
"18238" 106826 217.4371 0.9560888
"18239" 106827 217.333275862336 0.912326019924948
"18240" 106830 217.3515 0.9674423
"18241" 106831 217.3701 0.9722827
"18242" 106838 217.4807 0.962533
"18243" 106839 217.5024 1.046085
"18244" 106841 217.5893 0.928996
"18245" 106842 217.4492 1.036267
"18246" 106843 217.4846 0.8709275
"18247" 106844 217.4906 0.9192579
"18248" 106846 217.4953 0.964182
"18249" 106847 217.556 0.8528556
"18250" 106848 217.5687 0.932643
"18251" 106849 217.5845 0.9379224
"18252" 106850 217.477548240501 0.888212881891923
"18253" 106852 217.551149914645 0.920847275515638
"18254" 106853 217.469 0.9457252
"18255" 106855 217.450139438147 1.02513001653356
"18256" 106856 217.4799 0.9345232
"18257" 106857 217.5139 0.987472
"18258" 106864 217.646315731031 1.02333351567383
"18259" 106867 217.601 1.047433
"18260" 106868 217.6041 0.9792345
"18261" 106869 217.6077 0.9832105
"18262" 106870 217.6173 0.9802662
"18263" 106871 217.6178 0.8655645
"18264" 106872 217.6273 0.871719
"18265" 106873 217.626462712402 1.00413512312545
"18266" 106874 217.633416001743 1.00340208268501
"18267" 106875 217.6536 0.9346162
"18268" 106876 217.6608 0.9490095
"18269" 106877 217.663329854363 1.02859093115806
"18270" 106878 217.6877 0.9071693
"18271" 106879 217.6885 1.037022
"18272" 106880 217.6895 0.883119
"18273" 106881 217.695 0.9000332
"18274" 106882 217.7193 0.9506201
"18275" 106883 217.7193 0.9605738
"18276" 106884 217.7215 1.025704
"18277" 106885 217.5992 0.8982648
"18278" 106886 217.606537173382 0.975305087439904
"18279" 106888 217.6238 1.02021
"18280" 106890 217.671349712979 0.910762287830302
"18281" 106892 217.6875 1.045536
"18282" 106893 217.722028841199 0.921388326418365
"18283" 106894 217.725036152668 0.928113989699129
"18284" 106896 217.727240867862 0.930660128840364
"18285" 106903 217.6995 0.9746178
"18286" 106906 217.8021 0.9664388
"18287" 106908 217.8385 0.929618
"18288" 106912 217.755 0.8399883
"18289" 106913 217.7718 0.952658
"18290" 106914 217.7934 0.9003053
"18291" 106915 217.7953 0.9199512
"18292" 106917 217.8037 0.9289682
"18293" 106918 217.8054 0.9219827
"18294" 106919 217.8122 0.8539144
"18295" 106920 217.8126 0.8837896
"18296" 106921 217.8257 0.9350542
"18297" 106923 217.8415 0.9689462
"18298" 106924 217.8664 0.9281927
"18299" 106925 217.867 0.9607048
"18300" 106926 217.8772 1.036403
"18301" 106927 217.8797 0.929307
"18302" 106928 217.8908 1.047643
"18303" 106930 217.7556 0.8474352
"18304" 106931 217.8301 0.8611556
"18305" 106932 217.836810620005 0.889226578668338
"18306" 106933 217.854075833085 1.01180287241024
"18307" 106935 217.881140729078 0.976552951022287
"18308" 106936 217.880871208335 0.975906852486303
"18309" 106939 217.7789 0.9141957
"18310" 106940 217.8168 1.013751
"18311" 106941 217.8579 0.9895081
"18312" 106942 217.8774 0.989497
"18313" 106943 217.745525050644 1.01132256903277
"18314" 106947 217.765610074652 1.0189349636089
"18315" 106950 217.7787 0.888767
"18316" 106957 217.882085304392 1.03269344408138
"18317" 106958 217.9467 1.011357
"18318" 106962 217.8981 0.8938999
"18319" 106963 217.9004 0.987287
"18320" 106964 217.9017 0.8949417
"18321" 106965 217.9205 0.8922193
"18322" 106966 217.9206 0.92837
"18323" 106967 217.9263 0.9964286
"18324" 106968 217.9423 0.9332712
"18325" 106970 217.9653 1.021735
"18326" 106971 217.9839 0.934068
"18327" 106972 217.987 0.93917
"18328" 106974 217.9939 0.9232417
"18329" 106977 217.904983762635 0.909296213140515
"18330" 106978 217.9077 0.8892642
"18331" 106979 217.906964589854 0.89078332745303
"18332" 106980 217.9112 1.045449
"18333" 106981 217.9143 0.9891228
"18334" 106982 217.9145 0.9451962
"18335" 106984 217.951298600057 0.958584990443566
"18336" 106986 217.9833 0.8699954
"18337" 106988 217.999855006127 0.942825440120297
"18338" 106989 218.0251 0.9485033
"18339" 106990 218.004220792944 1.02712841204938
"18340" 106991 217.8945 1.035351
"18341" 106993 217.9072 1.000414
"18342" 106994 218.0362 0.8402067
"18343" 106995 218.039 1.041237
"18344" 107001 218.0699092266 1.00032987320202
"18345" 107003 218.1383 0.971984
"18346" 107004 218.166605665295 0.99249360767799
"18347" 107006 218.0427 1.001628
"18348" 107007 218.0431 0.9518372
"18349" 107008 218.045 0.9461134
"18350" 107010 218.0468 0.9026654
"18351" 107011 218.0527 0.8535924
"18352" 107012 218.0541 1.002724
"18353" 107013 218.0741 0.8497449
"18354" 107014 218.095 1.000074
"18355" 107015 218.0976 0.8896746
"18356" 107016 218.0998 1.007818
"18357" 107017 218.1026 0.844754
"18358" 107018 218.1016 1.020485
"18359" 107019 218.1058 1.031823
"18360" 107020 218.1154 1.015467
"18361" 107021 218.117 0.9390856
"18362" 107022 218.1212 1.002682
"18363" 107023 218.1208 0.9287838
"18364" 107024 218.1236 0.9464248
"18365" 107025 218.1782 1.011516
"18366" 107027 218.1532 0.9094176
"18367" 107031 218.076636453238 0.892171418637091
"18368" 107032 218.1303 0.9064986
"18369" 107033 218.1806 1.002585
"18370" 107036 218.134990431575 0.86558248018261
"18371" 107037 218.1488 1.00715
"18372" 107040 218.2367 0.8511281
"18373" 107042 218.328344232856 0.97118635618888
"18374" 107043 218.2084 1.024646
"18375" 107044 218.2091 1.015755
"18376" 107046 218.2267 0.9613453
"18377" 107047 218.2276 1.017277
"18378" 107048 218.2364 1.037076
"18379" 107049 218.245 0.998389
"18380" 107050 218.2499 0.9113404
"18381" 107051 218.2696 0.9166588
"18382" 107052 218.2739 0.9897641
"18383" 107054 218.3065 0.8816987
"18384" 107055 218.3167 0.9770806
"18385" 107057 218.3206 0.958677
"18386" 107058 218.3287 0.8840345
"18387" 107059 218.34 0.8431387
"18388" 107060 218.244685657474 0.9816125970928
"18389" 107063 218.284857295671 1.0249132591095
"18390" 107064 218.3022 1.042131
"18391" 107065 218.304431111923 0.925546336345016
"18392" 107066 218.3091 1.010325
"18393" 107072 218.4327 0.9873277
"18394" 107073 218.444919215759 0.863800144470215
"18395" 107074 218.4598 0.8705183
"18396" 107080 218.3491 0.9655814
"18397" 107081 218.3595 0.9887408
"18398" 107082 218.3776 1.008263
"18399" 107083 218.3801 0.8921725
"18400" 107084 218.3866 1.020936
"18401" 107086 218.391 0.9815849
"18402" 107087 218.3974 0.9073538
"18403" 107088 218.4011 1.02604
"18404" 107089 218.4024 1.019278
"18405" 107090 218.4033 0.8452309
"18406" 107091 218.4062 0.8976795
"18407" 107092 218.4076 0.990035
"18408" 107094 218.4243 0.8705445
"18409" 107095 218.4461 0.8581362
"18410" 107096 218.4845 0.902909
"18411" 107097 218.3563 0.9679066
"18412" 107098 218.4419 0.9279973
"18413" 107100 218.3859 0.9498067
"18414" 107101 218.3903 0.9722642
"18415" 107110 218.4936 0.8711666
"18416" 107111 218.4966 0.9618191
"18417" 107112 218.5307 0.8780157
"18418" 107113 218.5561 0.9088327
"18419" 107114 218.5636 1.013333
"18420" 107115 218.5705 0.8835516
"18421" 107116 218.5829 0.9413228
"18422" 107117 218.5871 0.9988476
"18423" 107118 218.613172864465 0.925639712690166
"18424" 107119 218.6218 0.8569439
"18425" 107120 218.6381 0.9926208
"18426" 107121 218.6386 0.8396768
"18427" 107124 218.544703889478 0.91433494884773
"18428" 107125 218.552196012618 0.974841918743926
"18429" 107126 218.554151503893 0.8499238980086
"18430" 107127 218.5942 0.9487267
"18431" 107128 218.6042 0.9165067
"18432" 107135 218.6757 0.9138486
"18433" 107137 218.6906 0.8886683
"18434" 107138 218.752 0.8585512
"18435" 107139 218.6449 0.9938411
"18436" 107140 218.6553 0.997958
"18437" 107141 218.6554 0.990155
"18438" 107142 218.6625 0.9838177
"18439" 107143 218.6633 0.9478785
"18440" 107144 218.666441912601 0.877851138061055
"18441" 107145 218.6668 0.8946021
"18442" 107146 218.6717 0.8795866
"18443" 107148 218.687 0.8450075
"18444" 107149 218.6924 0.9015963
"18445" 107150 218.6929 0.9626717
"18446" 107151 218.691 0.9591833
"18447" 107152 218.6961 0.9416426
"18448" 107153 218.7001 0.954655
"18449" 107154 218.7009 0.8813266
"18450" 107155 218.7034 0.905549
"18451" 107156 218.7037 0.9118673
"18452" 107157 218.7093 0.9149725
"18453" 107158 218.7098 0.8548899
"18454" 107159 218.71100655219 1.01117254480803
"18455" 107160 218.7197 0.9491122
"18456" 107162 218.7372 0.9725558
"18457" 107163 218.737991052339 1.01358021526449
"18458" 107164 218.7397 0.8400156
"18459" 107165 218.759 0.9866891
"18460" 107166 218.7596 0.9393801
"18461" 107168 218.7614 0.9572228
"18462" 107169 218.771571663275 0.905081837215505
"18463" 107170 218.7753 0.9596444
"18464" 107171 218.777 0.85804
"18465" 107172 218.780597086005 0.921420724081481
"18466" 107174 218.7837 0.8607346
"18467" 107175 218.7865 0.8693367
"18468" 107176 218.651671767064 0.918106419481076
"18469" 107177 218.652690857 1.02469036860946
"18470" 107178 218.653934088135 1.02658915172631
"18471" 107179 218.6605 0.8632576
"18472" 107180 218.663805104055 0.922634806905088
"18473" 107182 218.722128779152 0.889693091973646
"18474" 107184 218.7487 0.8822565
"18475" 107185 218.7713 0.8613246
"18476" 107192 218.6809 0.9404115
"18477" 107193 218.727291354995 0.869103973737872
"18478" 107194 218.759931260679 0.965216179427756
"18479" 107195 218.814711908699 0.95463582760062
"18480" 107196 218.9332 1.000418
"18481" 107198 218.7931 0.9236129
"18482" 107199 218.7974 0.8666146
"18483" 107200 218.7983 1.03531
"18484" 107201 218.8006 0.9007582
"18485" 107202 218.8104 1.021247
"18486" 107203 218.8175 1.019929
"18487" 107204 218.8251 1.011317
"18488" 107205 218.8321 0.9980545
"18489" 107206 218.8339 1.026131
"18490" 107207 218.8383 0.9324428
"18491" 107208 218.8407 0.8415627
"18492" 107209 218.8562 0.8529949
"18493" 107210 218.8562 0.9833773
"18494" 107211 218.8608 0.9190666
"18495" 107212 218.8635 0.9634183
"18496" 107213 218.8868 0.9742963
"18497" 107214 218.8964 0.8888276
"18498" 107215 218.9249 0.9862402
"18499" 107216 218.929 0.9481108
"18500" 107217 218.9313 0.8578028
"18501" 107221 218.9264 0.9454842
"18502" 107222 218.9339 0.9895332
