objid,ID,z,nsersic_g,Re_g,L_g,ba_g,M_g,nsersic_r,Re_r,L_r,ba_r,M_r,nsersic_i,Re_i,L_i,ba_i,M_i,Vol_max,P_early,T_HC11,vdisp,err_vdisp,Ie_g,Ie_i,Ie_r,logSFR_SED,err_logSFR_SED,AFUV,err_AFUV,AB,err_AB,AV,err_AV,UV_survey,P_merg,TType,Ms,Re,Sigma_1,Vol_selection,gr,gi,Age_ave_1Re,Z_ave_1Re,Age_ave_0.1Re,Z_ave_0.1Re,grad_gi,grad_gr,Rap_sdss_fiber,color_gi_01,color_gi_1,plate,mjd,fiber_id,p_age_16,p_age_50,p_age_84,del_grad_gi,del_MS,del_gi,del_gi_01re,del_gi_1re,del_Reff_r,del_Reff_ste,del_Sigma1,Group_membership_Y12,specobjid,ra,dec,MEDIAN_logSFR,mass_dens_radius2,mass_dens_radius4,mass_dens_radius8,mass_dens_rp1_rpi2,mass_dens_rp1_rpi3,mass_dens_rp1_rpi4,mass_dens_rp1_rpi5,mass_dens_rp1_rpi6,mass_dens_rp1_rpi7,mass_dens_rp1_rpi8,mass_dens_rp2_rpi2,mass_dens_rp2_rpi3,mass_dens_rp2_rpi4,mass_dens_rp2_rpi5,mass_dens_rp2_rpi6,mass_dens_rp2_rpi7,mass_dens_rp2_rpi8,logMs,logRe_r,logRe,logSigma_1,conx,BTr,nb,ng,logA,logvd,logRp,dr12objid,bpt,d4000n,rabsmag,urcolor,color_grad,grcolor,del_ur,ssfr,C,S,G2,H,G,M20,Cx,logCx,logMR,P13,B14,vdW14,vD15,BMass.BD,DMass.BD,BTM,P_bar_GZ2,P_bar_Nair10,del_ssfr,cl,mcl,mscl,Rchl_r,logRchl_r,logC,del_logCx,del_color_grad,del_P13,del_nb,del_BTr,del_BTM,del_logA,del_logSigma1
587742629060804612,446102,0.0305345,8,7.65536,17018399700,0.8416,-20.4973,8,5.91204,20749099000,0.8022,-21.1525,8,5.52996,24580200400,0.7337,-21.4465,64290400,0.980096,-3.9905,,-9999,9138930,25295800,18682400,-1.05,0.309,1.389,0.879,0.236,0.08,0.17,0.05,1,0.217157,-2.15869,39375602000,2.08509,4480209900,33159300,0.655201,0.949202,13.515,0.019007,8.77093,0.019007,-0.114842664589574,-0.0912124701910635,0.94668,1.20845243554299,1.09360977095342,2748,54234,511,9.758,9.8409,9.9538,0.0083976005831154,-1.30765734884809,-0.146129859444997,-0.00928298535798877,-0.000885384774873321,0.266452954696494,-0.0998762418407018,0.095941531098708,-1,773726171400503296,220.301,14.8901,-1.0391774,2030541536.85736,703652974.582504,684700092.11377,4007712452.98563,2671808301.99042,2003856226.49282,1603084981.19425,1335904150.99521,1145060700.85304,1001928113.24641,1353694357.9049,902462905.269936,676847178.952452,541477743.161962,451231452.634968,386769816.544258,338423589.476226,10.595227206627,0.771737363769805,0.319124805429585,9.65129836138125,0.264,0.47,7.63,8,-0.6289,2.31,0.93,1237668350285709318,2,1.91462,-19.812,2.742,-0.095,0.928,0.168,-11.64523,0.67194,0.19141,0.10291,0.31494,0.63953,-2.42301,3.78787878787879,0.578396073130169,10.2761024011974,9.25452,10.54097,0.6227,0.67604,10.278,9.91122,0.69942098425212,0.13282,0.19731,-1.28560356941394,2,3,8,3.39,0.53,-0.172669504970389,0.123398069875178,-0.0171199711321662,0.184577412611091,2.82440981896261,-0.0989300363983208,0.0278813083868335,0.322349396986867,0.116628876492216
587742629591777420,446574,0.0659285,5.0695,9.90886,61373100000,0.8279,-21.8899,5.3575,10.2576,89119097000,0.83,-22.7349,5.5942,10.756,114898002000,0.838,-23.1208,424852000,0.959109,-3.8906,240.797,10.2274,24588000,37237100,32433500,-0.888,0.242,0.584,0.351,0.148,0.03,0.117,0.027,1,0.0810705,-2.40705,308509016000,11.6889,10058699800,282752000,0.844999,1.2309,10.2229,0.019007,8.1991,0.019007,-0.0635883533342678,-0.0411222469699304,1.95964,1.25142907512811,1.18784072179384,2742,54233,409,-99,,-99,0.0153266446300332,-1.32020307649915,0.044812965163525,0.0147202045260686,0.0300468491561019,-0.0669987466577362,0.0434906302345821,-0.0391318188966796,-1,772037316817453056,206.579,17.2903,-0.9331125,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11.4892678605632,1.01104575953966,1.06777364320565,10.0025418469049,0.313,0.53,4.36,4.51,-0.89918,2.37,1.08,1237668350816682147,3,1.98038,-21.327,2.814,-0.02,0.975,-0.024,-12.37727,0.53233,,0.17583,0.42322,0.57459,-2.14945,3.19488817891374,0.504455662453552,10.4214942173576,8.63646,11.28381,0.70082,0.53804,10.9206,10.7799,0.580292372355671,0.00373,8e-05,-0.866767126217066,2,4,6,4.88,0.69,-0.273819058029155,1.49600863842414e-05,0.0170750320110949,-0.172572241656241,-0.181142209862499,-0.134531292730206,-0.17175667531722,-0.109735722372106,-0.0418236458891883
587742629593612450,446656,0.064568,5.8497,14.5315,90975298000,0.8049,-22.3173,5.77,12.1259,120342004000,0.8151,-23.061,5.9228,13.3792,1.57468e+11,0.8153,-23.463,423001984,0.970918,-3.97641,221.896,8.41495,15805400,32077600,30227400,-0.611,0.252,1.275,0.551,0.193,0.03,0.136,0.025,2,0.163093,-2.12225,302257996000,6.09866,14324299800,276660000,0.7437,1.1457,13.515,0.0229246,9.87541,0.019007,-0.0501539877506048,-0.0682192126449515,1.92228,1.23982212412793,1.18966813637733,2744,54272,446,9.6569,9.7798,9.9235,0.0295898558275575,-1.04255901310733,-0.0394845936236472,0.00264539337783831,0.0322352492053959,0.0119607058739821,-0.231029084026514,0.118663375744763,-1,772600434429788160,210.974,16.8631,-0.8698675,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11.4803777986072,1.0837139823694,0.785234422136223,10.1560734019882,0.304,0.72,3.64,4.56,-0.79317,2.37,1.17,1237668296604319841,-1,2.01767,-21.644,2.89,-0.041,0.993,0.054,-12.09138,0.55326,0.09572,0.1538,0.41432,0.58714,-2.24707,3.28947368421053,0.517126416391246,10.695143376471,9.20052,11.33221,0.42495,0.26046,11.1951,10.6038,0.796006393549833,0.00606,0.00052,-0.593993848377599,2,4,6,5.48,0.74,-0.25707072759398,0.0128301660846278,-0.00305367040358159,0.385669885917865,-0.915564169164057,0.055860595680689,0.0438866468504689,-0.00195560191872002,0.114300382328979
587742629598396606,446836,0.0585095,4.468,7.66558,26761601000,0.7241,-20.9888,4.5307,7.0926,34198499300,0.724,-21.695,4.6736,7.27045,41149100000,0.738,-22.0059,143852992,0.940847,-3.61152,124.024,10.0979,19047500,31855300,28241000,-0.812,0.173,1.442,0.522,0.208,0.072,0.141,0.051,2,0.0547967,-2.3712,76275499000,5.26999,3801090050,63701900,0.7062,1.0171,7.71292,0.019007,1.58316,0.03,-0.0805421151348256,-0.0588240169591785,1.75442,1.1288429206073,1.04830080547248,2763,54507,81,9.7416,9.8715,9.9714,0.0370560530145304,-1.1579659112031,-0.10738160896393,-0.109261936093114,-0.0722058830785834,0.179847412610894,0.154309781258612,-0.150364341366824,-1,777949466773684224,222.168,15.0635,-0.80853635,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,10.8823850575106,0.850805467716678,0.721809791123564,9.57990815840996,0.319,0.58,3.56,3.95,-0.70119,2.12,1.05,1237668350823301314,5,1.87145,-20.424,2.518,-0.061,0.883,-0.141,-11.69439,0.51052,0.22077,0.51999,0.48972,0.59626,-2.18891,3.13479623824451,0.496209316942819,10.160575266387,8.78085,10.75205,0.81002,0.76929,10.5364,10.2307,0.669051942697522,0.00753,0.14607,-1.02424886005858,2,3,7,4,0.6,-0.291987239435058,0.0187599329777974,0.0129970538219863,-0.284826016546804,-1.39919649021167,-0.0323904760227,-0.0481160640886772,0.211605738257813,-0.171174962826129
587742646237135175,447332,0.0408087,1.4973,2.48556,4050480130,0.8885,-18.9388,1.85,2.59833,5342859800,0.8438,-19.6794,2.1433,2.80394,6727649800,0.849,-20.0397,13571700,0.113,2.77454,105.899,12.8166,45895400,50795800,50297700,-0.636,0.207,3.354,0.902,0.565,0.092,0.372,0.075,1,0.0517613,-0.625888,13288299500,3.25693,941299970,13289900,0.740599,1.1009,13.515,0.0106392,3.10748,0.0182111,-0.414063875715767,-0.264217419929489,1.2497,1.41113231440877,0.997068438693006,2524,54568,234,9.6663,9.8237,9.9343,-0.299211684882309,-0.650354143752995,0.0534568596779528,0.252033117956355,-0.0471785669259539,0.116712118504918,0.266436419741928,-0.20487384791929,-1,710677209974571008,241.085,13.6854,-1.3299341,1889543188.61706,1287158266.20755,1189698089.30288,3647449323.80281,2431632882.53521,5401245282.58323,4845691876.25422,4038076563.54518,3461208483.03873,3028557422.65889,1259695459.07804,839796972.718693,1524227884.70947,1437928305.19836,1198273587.6653,1994725280.04343,1822925903.03077,10.1234694079541,0.414694307659899,0.512808424533425,8.97372804484671,0.479,0.2,7.94,1.84,-0.99922,1.89,0.67,1237665565008068813,5,1.86383,-18.64,2.403,-0.088,0.839,-0.032,-10.75947,0.31851,0.78473,1.11438,0.65001,0.45359,-1.93302,2.08768267223382,0.319664486585437,9.61066098342068,8.37343,10.02828,1.17021,1.35246,9.45726,9.79014,0.317240064097032,0.00741,0.34856,-0.690361690166883,2,2,6,2.32,0.37,-0.49687692792316,-0.0901969040197692,-0.0175889442544487,-0.501894261497723,3.77071999661425,-0.269545334401502,-0.236499590354586,-0.0592397862295317,-0.107105990701921
587742772952039456,447745,0.0667176,2.9848,5.60617,28210100200,0.5172,-21.046,3.0182,5.08819,39625200000,0.5277,-21.8549,3.2716,5.25169,50933600000,0.5348,-22.2375,207247008,0.473722,0.441823,201.182,9.96848,45572400,89745104,77298600,-0.557,0.253,1.819,0.988,0.386,0.073,0.289,0.052,2,0.119493,-1.67393,122352001000,3.48492,6901329900,104832000,0.808901,1.1915,13.515,0.03,12.088,0.019007,-0.167971342092926,-0.0833984136918424,1.98125,1.40722701820554,1.23925567611261,2600,54243,282,9.725,9.8422,9.9352,-0.0593890961907536,-0.944058696843658,0.0461856433789125,0.162629546965803,0.10324045077505,-0.0956086855171296,-0.157823087662392,-0.00270033217203824,-1,732067912541536256,189.477,16.3274,-0.9050001,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,11.0876110763944,0.706563320095333,0.542192812862339,9.83893278821242,0.378,0.43,3.73,2.94,-1.01453,2.3,1.01,1237668588651216928,3,1.91584,-20.695,2.872,-0.145,0.984,0.153,-11.64461,0.43121,0.58864,0.53205,0.55993,0.53252,-2.05607,2.64550264550265,0.422508200162775,10.5454182635321,9.48266,11.00693,0.47648,0.31578,10.7094,10.6744,0.520136722035817,0.00378,0.16872,-0.708216156923482,2,4,6,3.25,0.51,-0.365311176173681,-0.0676121915552067,-0.0787027304849039,0.469324472196337,-1.20946481313495,-0.205907345159723,-0.217993094728078,-0.140927964182018,-0.0370848731137077
587742772952105067,447748,0.0668191,6.5623,6.33554,15914800100,0.7452,-20.4245,5.5427,4.19834,18155499500,0.7555,-21.0075,6.9505,5.39948,24382300200,0.7671,-21.4377,57870200,0.92288,-3.698,115.479,9.06227,13751000,28199900,38795100,-0.607,0.081,0.74,0.325,0.112,0.038,0.079,0.03,2,0.0329392,-1.79723,27410999300,1.26101,3750919940,23961300,0.583,1.0132,13.515,0.03,3.19097,0.0295176,-0.123484922335045,-0.00349304692485219,1.98403,1.22560239533144,1.1021174729964,2599,54234,41,9.7084,9.8509,9.959,-0.000602050436273982,-0.797764365696732,-0.0661639040509672,0.0241602169237725,0.0235581664874984,0.196911419568419,-0.252574138384798,0.128884966006561,-1,731786397899292672,189.597,16.3297,-1.3784374,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,10.4379248685408,0.623077606743905,0.100718530607656,9.57413779462599,0.321,0.59,6.48,6.44,-0.94535,2.04,0.73,1237668588651217077,5,1.94506,-19.709,2.782,-0.098,0.906,0.254,-11.04492,0.48322,0.92378,0.82238,0.58122,0.64551,-2.20605,3.11526479750779,0.493494967595128,10.3372063379331,9.56007,10.42996,0.52227,0.60191,10.3655,9.91328,0.739095949195211,0.03028,0.21782,-0.813387348802214,2,3,6,3.48,0.54,-0.31585509899395,0.0526430211094361,-0.0209264658395779,0.525445076672131,1.83830351978368,0.0502620059402831,0.100816647052913,0.0145252955564293,0.177662039465011
587742772954267793,447796,0.0222163,3.1696,2.26917,5057249800,0.6742,-19.1798,3.1742,2.20963,6063340000,0.6803,-19.8168,3.3068,2.36781,7448889900,0.6692,-20.1502,15440400,0.242277,1.6716,76.3819,7.89711,48457700,64235900,61228600,-0.831,0.327,2.873,0.848,0.382,0.067,0.242,0.042,1,0.0535131,1.60453,10861899800,2.01014,1039449980,11331900,0.636999,0.9704,10.8114,0.00936382,1.47397,0.0208884,-0.0271426188507622,-0.0202072235835171,0.695744,0.969210655289919,0.942068036439156,2602,54149,42,9.2916,9.4031,9.5728,0.0837372198833425,-0.786502446545704,-0.0681544491028349,-0.175944128877308,-0.0922069089939659,0.0745657101477042,0.0823095871098274,-0.0732425267470465,-1,732630457761398784,194.891,16.1953,-0.8673809,2881819549.28334,1019225147.06551,255942177.460323,11480856679.107,7653904452.73803,5740428339.55352,4592342671.64282,3826952226.36901,3280244765.45915,2870214169.77676,2870214169.77676,1913476113.18451,1435107084.88838,1148085667.9107,956738056.592253,820061191.364789,717553542.44419,10.0359057921495,0.344319557661969,0.303226305733976,9.01680359522337,0.413,0.49,3.53,3.08,-0.98414,1.88,0.64,1237668588653445228,3,1.45479,-18.688,2.334,0.003,0.739,-0.075,-10.86691,0.44181,0.40869,0.28165,0.48863,0.53261,-2.10905,2.42130750605327,0.384049948343599,9.73267948641552,8.79857,9.99199,1.0263,1.18367,9.63498,9.6378,0.498376683213069,0.96066,0.83344,-0.824546529642628,2,2,6,1.56,0.19,-0.354764458460806,-0.0167495283497854,0.0705627649681543,-0.00980794652995876,-0.47764605350426,0.0428811081224276,-0.0274490641478217,-0.060392041646768,0.0328078618688341
587742773478293669,448027,0.0363722,4.6398,3.6162,11050800100,0.7202,-20.0285,4.6239,3.35921,13860500500,0.7295,-20.7144,4.9257,3.61078,17660700700,0.7186,-21.0875,43933400,0.912764,-3.10105,,-9999,34702600,54034800,50524400,-0.555,0.153,1.575,0.423,0.417,0.063,0.316,0.054,1,0.0731121,-2.34227,28989100000,2.56647,2539719940,25154200,0.6859,1.059,1.58316,0.03,1.52448,0.0278894,-0.06864480168867,-0.0358445756692376,1.11978,1.12970937962721,1.06106457793854,2487,53852,283,9.5068,9.6422,9.7771,0.0544527505296549,-0.757025944619983,-0.0228316284747236,-0.0744740722315795,-0.0200213217019247,0.0884582419263053,0.0465086766329295,-0.0583231460956757,-1,700259560845213696,164.345,15.7212,-0.24327867,2737156658.47836,342144582.309795,66016366.8787995,3591323333.12146,2394215555.41431,1795661666.56073,1436529333.24858,1197107777.70715,1026092380.89185,897830833.280365,1824771105.65224,1216514070.43483,912385552.826119,729908442.260895,608257035.217413,521363173.043497,456192776.41306,10.4622347323919,0.526237154478881,0.4093361920682,9.40478582873865,0.356,0.53,4.28,4.47,-0.73738,2.09,0.8,1237668494703198494,3,1.53718,-19.486,2.315,-0.048,0.848,-0.22,-11.01723,0.52173,0.12385,0.23665,0.4435,0.5899,-2.27702,2.80898876404494,0.448550002027125,10.0528985403237,8.98236,10.39406,0.81266,0.87861,10.1855,9.95377,0.63031724648966,0.56344,0.59319,-0.768036021739519,2,3,6,2.13,0.33,-0.282554190189904,0.0054410380595592,0.0293196588557452,-0.0595704479368919,-0.390418048809978,-0.0145033611262992,-0.0134905931703817,0.221867079290805,-0.013927398271635
587742773484585045,448287,0.0518061,6.4367,4.05986,36115702000,0.8709,-21.3142,5.9935,3.16144,43507700000,0.8788,-21.9564,6.7572,3.53997,53940699000,0.8687,-22.2998,195504992,0.926472,-3.26556,167.263,7.76766,76715296,147162000,157815008,-0.495,0.362,1.658,0.653,0.232,0.038,0.157,0.03,1,0.174469,-2.38643,79234204000,1.34873,10685700100,66263700,0.6422,0.985601,13.515,0.0197307,3.56156,0.0246382,-0.104870894797969,-0.035968758083321,1.56581,1.16180300556113,1.05693211076316,2512,53877,110,-99,,-99,0.0121549977570041,-0.844876097721775,-0.140558350375081,-0.0770818444637689,-0.0649268467067647,-0.181302718376554,-0.447395836282029,0.289224469524092,-1,707296541911547904,179.155,16.7754,-0.49505493,761690689.677955,279404584.684776,62908835.5299805,2031175172.47455,1354116781.6497,1015587586.23727,812470068.989818,677058390.824849,580335763.564156,507793793.118636,507793793.118636,700938263.744595,525703697.808446,420562958.246757,350469131.872297,300402113.033398,262851848.904223,10.8989126992885,0.499884943885697,0.129925017687973,10.0288029813065,0.306,0.73,5.9,5.56,-1.29516,2.22,0.64,1237668494709489729,-1,1.7028,-20.649,2.596,-0.042,0.875,-0.068,-11.39391,0.42818,0.7179,0.44408,0.49164,0.54747,-1.91442,3.26797385620915,0.51427857351842,10.7689876816005,9.89699,10.87854,0.20574,0.20296,10.7328,10.0387,0.831770062055827,0.00674,5e-04,-0.703423320697453,2,3,6,2.6,0.41,-0.368373622171172,0.0356944321245761,0.0315388315779373,0.834081917727941,0.938189910729074,0.115486258210179,0.112558737792717,-0.385249623670934,0.266721450814741
587742773491597431,448528,0.0632517,2.0707,2.89823,7525049900,0.6855,-19.6113,2.6245,2.77639,9510450200,0.7022,-20.3055,2.9217,2.64593,11067100200,0.7089,-20.5801,29977200,0.0815689,2.75763,,-9999,54040800,81082200,66587900,-0.821,0.334,1.276,0.593,0.222,0.067,0.159,0.055,1,0.127703,-0.425989,20420800500,1.97637,2392940030,18721400,0.694201,0.9688,13.515,0.0189347,9.60383,0.00943467,-0.552675389246291,-0.37141064497529,1.88602,1.59093315072596,1.03825776147967,2603,54479,204,9.6958,9.8326,9.9569,-0.431881031023596,-0.946878866018311,-0.0975854782328508,0.405197075723724,-0.0266839552998714,0.0744550089687147,-0.0105581256951365,0.0335020481882804,-1,732913350756794368,195.972,16.3595,-0.91341466,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,10.3100727625265,0.443480471491509,0.295868252962096,9.37893181479963,0.407,0.52,2.57,2.52,-1.33003,2.03,0.8,1237668589190774891,5,1.70309,-19.208,2.561,-0.178,0.857,0.071,-11.13107,0.416,0.9015,1.44611,0.65612,0.51124,-1.92663,2.45700245700246,0.39040559077478,10.0142045095644,9.0737,10.26625,0.81331,0.90903,10.1758,9.56039,0.804873003094721,0.01952,0.32381,-0.979749785046449,2,3,7,2.05,0.31,-0.380906669373257,-0.0382092694098702,-0.102894071029414,0.0890472364767714,-1.9014286403607,0.00687275822615918,0.198032159186135,-0.371621571314342,0.104595177482116
587742774013001888,448719,0.0520682,5.5122,2.32018,10823199700,0.9144,-20.0059,6.075,2.31923,14568500200,0.8964,-20.7685,6.7541,2.33099,18023600100,0.9267,-21.1096,45764700,0.933347,-3.56535,104,9,75928400,113432000,97547296,-0.712,0.198,2.466,0.518,0.398,0.102,0.271,0.082,2,0.253879,-2.06606,38848201000,2.31587,4309689900,32745800,0.7626,1.1037,11.0886,0.019007,4.75375,0.019007,-0.197030986526674,-0.098046865391975,1.57324,1.29843818557753,1.10140719905085,2592,54178,31,-99,,-99,-0.0737602857954426,-0.967416427508164,0.00896262027444528,0.0812469415606831,0.00748665576524044,-0.136832262465226,-0.0516614297594273,0.0829740371757808,-1,729815832502206464,159.153,15.4934,-1.2297546,2476275844.07249,399536973.846926,225074449.267048,6603402250.85998,4402268167.23999,3301701125.42999,2641360900.34399,2201134083.61999,1886686357.38857,1897343770.26536,1650850562.71499,1100567041.81,825425281.357497,660340225.085998,550283520.904998,471671589.347141,474335942.566339,10.589370912098,0.365343820124705,0.364714176874378,9.63444602200205,0.304,0.6,6.46,6.21,-0.87222,2.04,0.67,1237668495237906581,5,1.70702,-19.507,2.649,-0.113,0.926,0.077,-11.30137,0.44209,0.68603,0.47321,0.50906,0.5986,-2.01611,3.28947368421053,0.517126416391246,10.2246567352236,9.10926,10.52118,0.67269,0.75159,10.2312,9.85499,0.703965956422027,0.01492,0.14421,-0.947091091074652,2,3,7,1.61,0.21,-0.35448930864974,0.0626344173632719,-0.0351154930767641,0.0401342795881536,1.65955622442566,0.0320875122475769,0.0335585120729139,0.0795331330027964,0.104677526336642
587742774014312576,448784,0.0203876,1.593,1.86333,3101829890,0.9784,-18.649,1.7223,1.86718,3770670080,0.9701,-19.301,1.8636,1.95133,4625150000,0.9746,-19.6328,8414760,0.21829,2.33673,56.186,6.99089,60807300,76941296,71038096,-1.109,0.139,1.445,0.374,0.433,0.069,0.333,0.059,1,0.0868821,-2.11272,7083440100,1.88242,657792000,7992780,0.652,0.983799,11.3548,0.0090804,1.3963,0.0195136,-0.186977197876965,-0.110834644162905,0.639892,1.13069629845915,0.943719100582189,2480,53851,68,9.7552,9.877,9.9738,-0.0870217538790347,-0.927471755620465,-0.0359087132734738,0.0180172564400722,-0.0690044974389625,0.0509786635905,0.103427280272812,-0.0588854758199933,-1,698289230811496448,162.25,15.9396,-1.2819209,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,9.85024422571251,0.271186186850311,0.274716528406966,8.81808858733304,0.455,0.3,6.45,1.67,-0.87801,1.65,0.58,1237668495239217292,5,1.6207,-18.198,2.287,-0.013,0.717,-0.067,-10.95924,0.36149,0.91754,1.12918,0.63708,0.50765,-1.94846,2.1978021978022,0.341988603342888,9.57552769730554,8.51581,9.79662,1.13703,1.41788,9.38691,9.54869,0.407934121292994,0.00297,0.1527,-0.955299809814907,2,2,7,1.67,0.22,-0.441903712214232,-0.039293846760548,0.0474034418841897,-0.11574178505869,2.82195047287517,-0.095308367561011,-0.0522685133533528,-0.00693271133702589,0.0517005000348014
587742774022045711,449062,0.0487326,8,10.3207,43111100000,0.6472,-21.5065,8,9.78553,56054501000,0.6604,-22.2315,8,8.98102,63413301000,0.6679,-22.4755,206723008,0.956452,-3.93355,171.406,6.73196,12737300,24742100,18422500,-0.947,0.232,1.537,0.496,0.201,0.08,0.132,0.057,2,0.21469,-2.44445,1.32693e+11,8.09204,6755279900,114344000,0.725,0.969,8.8107,0.019007,3.61246,0.0195859,-0.0491679481774696,-0.0188223431082442,1.47831,1.07752320891221,1.02835526073474,2595,54207,240,9.701,9.8458,9.943,0.0574483962506583,-1.33964442254102,-0.179891301747774,-0.16747891342656,-0.110030517175902,0.165072649554535,0.182958060574499,-0.0303241651257533,-1,730660382862999552,180.607,17.1921,-1.0043625,827831505.153366,231182502.024921,47356817.539067,-99,-99,-99,-99,-99,-99,-99,1232973344.13291,821982229.421941,616486672.066456,493189337.653165,410991114.710971,352278098.323689,308243336.033228,11.1228480129808,0.990584352716753,0.90805802087785,9.82964334839981,0.296,0.67,7.31,6.02,-0.95358,2.23,0.89,1237668495246950437,-1,1.8294,-20.679,2.633,-0.051,0.903,-0.097,-12.06985,0.53573,0.05316,0.20395,0.39065,0.59524,-2.24431,3.37837837837838,0.528708288941061,10.214789992103,8.68875,10.95926,0.81592,0.69511,10.661,10.2351,0.727241335352483,0.00559,0.02715,-1.08526426825618,2,4,7,4.06,0.61,-0.271054033168575,0.0367432383703432,0.0135156591518505,-0.311815135363188,2.38575288361099,0.03067107461,-0.0135312393961494,-0.0872627674213907,-0.0652410790964417
587742774550659187,449526,0.048156,3.897,3.61126,10974600200,0.6571,-20.021,3.6709,2.92995,13919700000,0.6685,-20.7191,4.0859,3.07965,17552699400,0.6531,-21.0809,46279100,0.736186,-1.03268,135.934,8.41496,37599600,80823000,74562496,-0.836,0.184,1.383,0.524,0.236,0.046,0.168,0.037,1,0.0667694,-2.4045,30259800100,1.40456,3773809920,26118800,0.698101,1.0599,13.515,0.03,8.77889,0.019007,-0.153155154720118,-0.0521935231937931,1.46182,1.31678163770303,1.16362648298291,2480,53851,227,9.7423,9.8479,9.9465,-0.0299325266332282,-1.04642571458951,-0.0238229171043838,0.110551570975563,0.0806190443423347,0.0200247442691148,-0.222740781615302,0.100207475653178,-1,698289231478390784,160.881,16.1287,-1.5765243,1083507952.92013,135438494.115016,58178716.4278444,1471228293.94148,980818862.627652,735614146.970739,588491317.576591,490409431.313826,420350941.126137,367807073.48537,722338635.280087,481559090.186725,361169317.640044,288935454.112035,240779545.093362,206382467.222882,180584658.820022,10.4808660546933,0.46686020912224,0.147540296127373,9.57678002174994,0.357,0.58,5.03,3.89,-1.06636,2.16,0.76,1237668495775563894,4,1.89093,-19.524,2.87,-0.043,0.977,0.33,-11.31687,0.41978,0.68078,0.75342,0.57785,0.5484,-2.01044,2.80112044817927,0.447331783887807,10.3333257585659,9.5625,10.46885,0.53689,0.57922,10.3248,9.86068,0.744345006784831,0.00679,0.13617,-1.05360962499595,2,3,7,1.98,0.3,-0.376978256788754,0.00250957097496202,0.0344791821423575,0.515434851859823,0.338389252732951,0.0319075935421881,0.0963965720184148,-0.107777548500192,0.141239846487581
587742774550724759,449531,0.0219412,1.9353,0.947454,2137219970,0.6359,-18.2446,2.108,0.940049,2535389950,0.6458,-18.8701,2.4085,0.976488,3054710020,0.6526,-19.1824,4961590,0.237013,1.82017,82,8,148200000,180048992,171636992,-1.199,0.082,0.633,0.225,0.153,0.082,0.116,0.071,1,0.044123,-2.41128,4379460100,0.908898,740110020,5221480,0.6255,0.937799,1.58316,0.03,1.86765,0.0178492,-0.289906956625272,-0.1300754558627,0.687358,1.2052868946961,0.915379938070828,2480,53851,476,9.5181,9.6782,9.794,-0.206301519715205,-0.846722811412187,-0.0607107654432091,0.133675572311026,-0.0726259474041797,-0.206268522047653,-0.162128820802054,0.277397902918837,-1,698289232522772480,161.145,16.1932,-1.0984075,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,9.64142057396454,-0.0268495082354258,-0.0414848522265568,8.86929628395707,0.378,0.5,5.24,2.11,-1.20642,1.92,0.35,1237668495775629541,1,1.43366,-17.809,2.12,-0.02,0.717,-0.172,-10.84042,0.37183,0.86685,0.90011,0.60512,0.49485,-1.81212,2.64550264550265,0.422508200162775,9.6829054261911,9.11611,9.66871,0.97745,1.22214,9.39188,9.11182,0.65585168960732,0.00078,0.01894,-0.859874833074271,2,2,6,0.76,-0.12,-0.42965557338917,0.0632435811789974,0.0309462089784263,0.743190758703614,2.09018210398189,0.170027910336406,0.280093054584898,-0.428016778565555,0.36679661896841
